7ebef46cb1896368,649a5a7fdd531075,b301b678e210bd71,8901820ecd75975a,a0c7bd573c709641,b46b0f5dfb44b901,b88b7357a11b25a6,b1b2cd4d7c65aaf1,8dec0cbe21dac770,8eb585c6370e08d5,661fedd1d356da36
ab7e22f5e29013cf,d11b190a92e28ca3,16ced47ccce6c57c,be83a56d7d8ea57d,913eadd38e007c7b,8794a5fe8d6ecb36,f3f4052016ddc9e,d3de7e54986d7dd4,7965fe2f5f60a4af,f0d74dc5643cff15,95f7bfdc4ef47212
88d54e9900b6308f,6dfd36fbfd1191ce,363ce61fbc812d6f,c079712581acc7c0,3df326d409132495,b5ea159c6954f808,ea971491005a4e0f,a3e2efd0881d7360,70b2950b45904521,c7fa9f11755e5d92,6d19bdf1e5051d4e
8a2847dc4b676f90,271b138f469f23ab,d3e8fa732a1c42a6,dc8eb3a7a7e0f4b0,1cc02fa971a84906,249db16c72bf8754,6c8a8602ec2346b7,d62bc80c2e9bffea,bcf4ad2b4276fd7c,db3d2e9ae6a2096,2d448e5769b2c108
6fb1c349409d2e0b,aba2936b6baa5a2b,afd9310a8a158f14,a6e9c0bb9f7b3331,9d90d055b4093c7a,d45f602f50d39e9,d6a04b68e19854b4,a8f223c62866070b,2a0de26c15c62295,f0a1b660b2b212ad,5836c587fc9e8ac5
220ddc5d803174e,361544f5d47a677,4cfdc85a2191450a,4fab5e5859d616ca,47f0099b8e61320d,3273798dab4b4e1e,d3229162c75dd7e7,de1db748decfbc3a,aa9e9187cd85b32e,648df01c3c8e299,aea679bbf27dd8e0
be084b1d52dae008,cecf1766e2e3674a,204ed7b29b58abc6,9215445922860217,7e92a7582af4f4a6,170b8924b37d6ddb,a7023b208de4fb3c,e50ba83c1f11a480,e78340b4fe980c14,28a22e55a3f549dd,b4e02cb5a8ef6a16
99b2443e194dd025,2fe011be9cb10c05,ab958df14ba0c18f,1f2aed199a92988f,9aa37479f7e81e8a,ccb5c31a20d86308,5d0c7681138b251c,c0da16421ed5d173,4dbe016437a44c70,1e89b8944dc6dd7e,888cec21255e4c01
123f979e218a3f38,345494e5e75a4856,e44bda0d25f11eba,11ab77b675d351c,bb19cfb6704671a4,43241ad3c9d0e313,52d456030274da71,c2f53a2d5bb001dc,18d2f2635bc1abac,776bed4348320612,62fad5077c5c360
168e6f58db96c210,250f39cb5b44be0a,8eeb9fee30358d34,eaa6bc8b78edcd30,60d4bc19add5c296,7e4eafc032bf71cb,6b3154686ec04488,79b0dd9d4b8b45ff,c572851f271270f8,9583a0ab4d4b8eb9,dd55c69badc66a52
